//id|editableType|itemCategory|actionType|hitsoundType|name|textureName|textureHash|itemKind|val1|textureX|textureY|spreadType|isStripeyWallpaper|collisionType|breakHits|dropChance|clothingType|rarity|maxAmount|extraFile|extraFileHash|audioVolume|petName|petPrefix|petSuffix|petAbility|seedBase|seedOverlay|treeBase|treeLeaves|seedColor|seedOverlayColor|unkval1|growTime|val2|isRayman|extraOptions|texture2|extraOptions2|punchOptions

version|14
item_count|11870


146|4|0|20|1|Gold-Rimmed Glasses|player_faceitem.rttex|-1870954923|0|-1|7|0|1|0|1|0|0|4|12|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
147|4|0|19|1|Gold-Rimmed Glasses Seed|player_faceitem.rttex|-1870954923|0|-1|7|0|1|0|0|120|2|4|12|200||0|400|||||9|2|1|2|-151929706|398850047|0|2088|0|0||||
148|4|0|20|1|Big Glasses|player_faceitem.rttex|-1870954923|0|-1|0|1|1|0|1|0|0|4|16|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
149|4|0|19|1|Big Glasses Seed|player_faceitem.rttex|-1870954923|0|-1|0|1|1|0|0|120|2|4|16|200||0|400|||||10|4|2|4|-254035841|1851539199|0|4576|0|0||||
150|4|0|20|1|Fairy Dress|player_shirt.rttex|-1894363260|0|-1|6|0|1|0|1|0|0|1|50|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
151|4|0|19|1|Fairy Dress Seed|player_shirt.rttex|-1894363260|0|-1|6|0|1|0|0|120|2|1|50|200||0|400|||||11|6|3|6|-488726785|-292098817|0|126500|0|0||||
152|4|0|20|1|Fairy Skirt|player_pants.rttex|2146324125|0|-1|6|0|1|0|1|0|0|2|48|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
153|4|0|19|1|Fairy Skirt Seed|player_pants.rttex|2146324125|0|-1|6|0|1|0|0|120|2|2|48|200||0|400|||||12|8|4|0|-488726785|-292098817|0|112032|0|0||||
154|4|0|20|1|Fairy Slippers|player_feet.rttex|-2125665677|0|-1|5|0|1|0|1|0|0|3|51|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
155|4|0|19|1|Fairy Slippers Seed|player_feet.rttex|-2125665677|0|-1|5|0|1|0|0|120|2|3|51|200||0|400|||||13|10|5|2|-488726785|-292098817|0|134181|0|0||||
156|4|0|20|1|Fairy Wings|player_back.rttex|411810451|4|-1|1|0|1|0|1|0|0|6|52|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
157|4|0|19|1|Fairy Wings Seed|player_back.rttex|411810451|0|-1|1|0|1|0|0|120|2|6|52|200||0|400|||||14|12|6|4|-488726785|-292098817|0|142168|0|0||||
158|4|0|20|1|Fairy Wand|player_handitem.rttex|132138220|0|-1|5|0|1|0|1|0|0|5|47|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
159|4|0|19|1|Fairy Wand Seed|player_handitem.rttex|132138220|0|-1|5|0|1|0|0|120|2|5|47|200||0|400|||||15|14|7|6|-488726785|-292098817|0|105233|0|0||||
160|4|0|20|1|Jetpack|player_back.rttex|411810451|4|-1|3|0|1|0|1|0|0|6|36|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
161|4|0|19|1|Jetpack Seed|player_back.rttex|411810451|0|-1|3|0|1|0|0|120|2|6|36|200||0|400|||||0|0|0|0|-454761217|1169686527|0|47736|0|0||||
162|0|0|6|3|Death Spikes|tiles_page1.rttex|91467596|0|-1|25|0|4|0|1|36|8|0|8|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
163|0|0|19|3|Death Spikes Seed|tiles_page1.rttex|91467596|0|-1|25|0|4|0|0|120|2|0|8|200||0|400|||||1|2|1|2|-555889921|-235803137|0|752|0|0||||
164|0|0|17|3|Grey Block|tiles_page1.rttex|91467596|0|-1|2|0|1|0|1|48|8|0|4|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
165|0|0|19|3|Grey Block Seed|tiles_page1.rttex|91467596|0|-1|2|0|1|0|0|120|2|0|4|200||0|400|||||2|4|2|4|-858993409|-589505281|0|184|0|0||||
166|0|0|17|3|Black Block|tiles_page1.rttex|91467596|0|-1|10|0|1|0|1|48|8|0|4|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
167|0|0|19|3|Black Block Seed|tiles_page1.rttex|91467596|0|-1|10|0|1|0|0|120|2|0|4|200||0|400|||||3|6|3|6|640034559|960051711|0|184|0|0||||
168|0|0|17|3|White Block|tiles_page1.rttex|91467596|0|-1|11|0|1|0|1|48|8|0|6|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
169|0|0|19|3|White Block Seed|tiles_page1.rttex|91467596|0|-1|11|0|1|0|0|120|2|0|6|200||0|400|||||4|8|4|0|-117901057|-1|0|396|0|0||||
170|0|0|17|3|Red Block|tiles_page1.rttex|91467596|0|-1|3|0|1|0|1|48|8|0|4|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
171|0|0|19|3|Red Block Seed|tiles_page1.rttex|91467596|0|-1|3|0|1|0|0|120|2|0|4|200||0|400|||||5|10|5|2|758577663|1566899199|0|184|0|0||||
172|0|0|17|3|Orange Block|tiles_page1.rttex|91467596|0|-1|4|0|1|0|1|48|8|0|9|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
173|0|0|19|3|Orange Block Seed|tiles_page1.rttex|91467596|0|-1|4|0|1|0|0|120|2|0|9|200||0|400|||||6|12|6|4|7591935|210501375|0|999|0|0||||
174|0|0|17|3|Yellow Block|tiles_page1.rttex|91467596|0|-1|5|0|1|0|1|48|8|0|6|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
175|0|0|19|3|Yellow Block Seed|tiles_page1.rttex|91467596|0|-1|5|0|1|0|0|120|2|0|6|200||0|400|||||7|14|7|6|266006015|1642788863|0|396|0|0||||
176|0|0|17|3|Green Block|tiles_page1.rttex|91467596|0|-1|6|0|1|0|1|48|8|0|5|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
177|0|0|19|3|Green Block Seed|tiles_page1.rttex|91467596|0|-1|6|0|1|0|0|120|2|0|5|200||0|400|||||8|0|0|0|347497215|349532415|0|275|0|0||||
178|0|0|17|3|Aqua Block|tiles_page1.rttex|91467596|0|-1|7|0|1|0|1|48|8|0|5|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
179|0|0|19|3|Aqua Block Seed|tiles_page1.rttex|91467596|0|-1|7|0|1|0|0|120|2|0|5|200||0|400|||||9|2|1|2|-1766386433|-1361701633|0|275|0|0||||
180|0|0|17|3|Blue Block|tiles_page1.rttex|91467596|0|-1|8|0|1|0|1|48|8|0|15|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
181|0|0|19|3|Blue Block Seed|tiles_page1.rttex|91467596|0|-1|8|0|1|0|0|120|2|0|15|200||0|400|||||10|4|2|4|-7196161|-5150977|0|3825|0|0||||
182|0|0|17|3|Purple Block|tiles_page1.rttex|91467596|0|-1|9|0|1|0|1|60|8|0|19|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
183|0|0|19|3|Purple Block Seed|tiles_page1.rttex|91467596|0|-1|9|0|1|0|0|120|2|0|19|200||0|400|||||11|6|3|6|-10368769|-7415553|0|7429|0|0||||
184|0|0|17|3|Brown Block|tiles_page1.rttex|91467596|0|-1|12|0|1|0|1|48|8|0|4|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
185|0|0|19|3|Brown Block Seed|tiles_page1.rttex|91467596|0|-1|12|0|1|0|0|120|2|0|4|200||0|400|||||12|8|4|0|1265412095|2022817535|0|184|0|0||||
186|0|0|17|3|Steel Block|tiles_page1.rttex|91467596|0|-1|13|0|1|0|1|120|8|0|35|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
187|0|0|19|3|Steel Block Seed|tiles_page1.rttex|91467596|0|-1|13|0|1|0|0|120|2|0|35|200||0|400|||||13|10|5|2|-623264513|-202188289|0|43925|0|0||||
188|0|0|17|0|Poppy|tiles_page1.rttex|91467596|0|-1|5|1|1|0|0|18|4|0|6|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
189|0|0|19|0|Poppy Seed|tiles_page1.rttex|91467596|0|-1|5|1|1|0|0|120|2|0|6|200||0|400|||||14|12|6|4|648958207|310638847|0|396|0|0||||
190|0|0|17|0|Rose|tiles_page1.rttex|91467596|0|-1|6|1|1|0|0|18|4|0|3|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
191|0|0|19|0|Rose Seed|tiles_page1.rttex|91467596|0|-1|6|1|1|0|0|120|2|0|3|200||0|400|||||15|14|7|6|648958207|757987839|0|117|0|0||||
192|0|0|17|0|Bush|tiles_page1.rttex|91467596|0|-1|4|1|1|0|0|18|4|0|9|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
193|0|0|19|0|Bush Seed|tiles_page1.rttex|91467596|0|-1|4|1|1|0|0|120|2|0|9|200||0|400|||||0|0|0|0|633690111|1474932479|0|999|0|0||||
194|0|0|7|0|Mushroom|tiles_page1.rttex|91467596|0|-1|3|2|1|0|1|18|4|0|3|200|audio/trampoline.wav|-873544952|400|||||0|0|0|0|-1|-1|0|0|0|0||||
195|0|0|19|0|Mushroom Seed|tiles_page1.rttex|91467596|0|-1|3|2|1|0|0|120|2|0|3|200||0|400|||||1|2|1|2|-1093018369|-1984841729|0|117|0|0||||
196|0|0|8|0|Blueberry|tiles_page1.rttex|91467596|0|60|5|2|1|0|0|18|4|0|12|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
197|0|0|19|0|Blueberry Seed|tiles_page1.rttex|91467596|0|-1|5|2|1|0|0|120|2|0|12|200||0|400|||||2|4|2|4|-849074177|648958207|0|2088|0|0||||
198|0|0|18|0|Flowery Wallpaper|tiles_page1.rttex|91467596|0|-1|0|0|1|0|0|18|4|0|7|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
199|0|0|19|0|Flowery Wallpaper Seed|tiles_page1.rttex|91467596|0|-1|0|0|1|0|0|120|2|0|7|200||0|400|||||3|6|3|6|-287379969|-790379009|0|553|0|0||||
200|0|0|18|0|Stripey Wallpaper|tiles_page1.rttex|91467596|0|-1|1|0|1|1|0|18|4|0|10|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
201|0|0|19|0|Stripey Wallpaper Seed|tiles_page1.rttex|91467596|0|-1|1|0|1|1|0|120|2|0|10|200||0|400|||||4|8|4|0|-1058480129|-388382465|0|1300|0|0||||
202|14|2|3|3|Small Lock|tiles_page1.rttex|91467596|0|-1|0|9|1|0|1|60|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
203|4|0|19|3|Small Lock Seed|tiles_page1.rttex|91467596|0|-1|0|9|1|0|0|120|2|0|999|200||0|400|||||5|10|5|2|-1949574657|-1428231937|0|3600|0|0||||
204|14|2|3|3|Big Lock|tiles_page1.rttex|91467596|0|-1|0|10|1|0|1|60|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
205|4|0|19|3|Big Lock Seed|tiles_page1.rttex|91467596|0|-1|0|10|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|-1949574657|-1428231937|0|3600|0|0||||
206|14|2|3|3|Huge Lock|tiles_page1.rttex|91467596|0|-1|0|11|1|0|1|60|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
207|4|0|19|3|Huge Lock Seed|tiles_page1.rttex|91467596|0|-1|0|11|1|0|0|120|2|0|999|200||0|400|||||7|14|7|6|-1949574657|-1428231937|0|3600|0|0||||
208|4|0|20|1|Burglar Mask|player_faceitem.rttex|-1870954923|0|-1|1|1|1|0|1|0|0|4|8|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
209|4|0|19|1|Burglar Mask Seed|player_faceitem.rttex|-1870954923|0|-1|1|1|1|0|0|120|2|4|8|200||0|400|||||8|0|0|0|791621631|421075455|0|752|0|0||||
210|4|0|20|1|Referee Shirt|player_shirt.rttex|-1894363260|0|-1|7|0|1|0|1|0|0|1|10|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
211|4|0|19|1|Referee Shirt Seed|player_shirt.rttex|-1894363260|0|-1|7|0|1|0|0|120|2|1|10|200||0|400|||||9|2|1|2|791621631|-421075201|0|1300|0|0||||
212|4|0|20|1|Froghat|player_hair.rttex|-1992647066|0|-1|3|2|1|0|1|0|0|0|14|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
213|4|0|19|1|Froghat Seed|player_hair.rttex|-1992647066|0|-1|3|2|1|0|0|120|2|0|14|200||0|400|||||10|4|2|4|400392191|1492560895|0|3164|0|0||||
214|4|0|20|1|Flashlight|player_handitem.rttex|132138220|0|-1|6|0|1|0|1|0|0|5|10|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
215|4|0|19|1|Flashlight Seed|player_handitem.rttex|132138220|0|-1|6|0|1|0|0|120|2|5|10|200||0|400|||||11|6|3|6|1448498943|-369164289|0|1300|0|0||||
216|4|0|20|1|Rooster Hat|player_hair.rttex|-1992647066|0|-1|4|2|1|0|1|0|0|0|12|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
217|4|0|19|1|Rooster Hat Seed|player_hair.rttex|-1992647066|0|-1|4|2|1|0|0|120|2|0|12|200||0|400|||||12|8|4|0|-387389185|656932863|0|2088|0|0||||
218|1|0|17|0|Wooden Chair|tiles_page1.rttex|91467596|0|-1|18|1|1|0|0|24|1|0|11|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
219|0|0|19|0|Wooden Chair Seed|tiles_page1.rttex|91467596|0|-1|18|1|1|0|0|120|2|0|11|200||0|400|||||13|10|5|2|1114348287|1115075327|0|1661|0|0||||
220|2|0|12|3|Note Block|tiles_page1.rttex|91467596|0|-1|0|4|1|0|1|60|5|0|30|200|audio/mp3/naughty_princess.mp3|-1291533758|200|||||0|0|0|0|-1|-1|0|0|0|0||||
221|0|0|19|3|Note Block Seed|tiles_page1.rttex|91467596|0|-1|0|4|1|0|0|120|2|0|30|200||0|400|||||14|12|6|4|-187185665|-17040897|0|27900|0|0||||
222|0|0|14|0|Wooden Table|tiles_page1.rttex|91467596|0|-1|0|7|3|0|2|18|8|0|6|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
223|0|0|19|0|Wooden Table Seed|tiles_page1.rttex|91467596|0|-1|0|7|3|0|0|120|2|0|6|200||0|400|||||15|14|7|6|1114348287|1115075327|0|396|0|0||||
224|3|0|9|0|House Entrance|tiles_page1.rttex|91467596|0|-1|16|0|1|0|3|30|4|0|10|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
225|0|0|19|0|House Entrance Seed|tiles_page1.rttex|91467596|0|-1|16|0|1|0|0|120|2|0|10|200||0|400|||||0|0|0|0|1114348287|500301823|0|1300|0|0||||
226|10|2|12|3|Signal Jammer|tiles_page1.rttex|91467596|0|-1|0|5|1|0|1|180|4|0|999|200|audio/mp3/signal_jammer.mp3|1430959101|150|||||0|0|0|0|-1|-1|0|0|0|0||||
227|0|0|19|3|Signal Jammer Seed|tiles_page1.rttex|91467596|0|-1|0|5|1|0|0|120|2|0|999|200||0|400|||||1|2|1|2|-1600085761|-572662273|0|3600|0|0||||
228|0|0|8|0|Grow Spray Fertilizer|tiles_page1.rttex|91467596|0|-1|6|2|1|0|0|180|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
229|0|0|19|0|Grow Spray Fertilizer Seed|tiles_page1.rttex|91467596|0|-1|6|2|1|0|0|120|2|0|999|200||0|400|||||2|4|2|4|-2064736513|-235874305|0|3600|0|0||||
230|1|0|11|2|Bathtub|tiles_page1.rttex|91467596|0|-1|27|1|1|0|0|90|5|0|13|200|audio/shower.wav|-562746971|1000|||||0|0|0|0|-1|-1|0|0|0|0||||
231|0|0|19|2|Bathtub Seed|tiles_page1.rttex|91467596|0|-1|27|1|1|0|0|120|2|0|13|200||0|400|||||3|6|3|6|-1|-336860161|0|2587|0|0||||
232|4|0|20|1|White Beard|player_faceitem.rttex|-1870954923|0|-1|2|1|1|0|1|0|0|4|15|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
233|4|0|19|1|White Beard Seed|player_faceitem.rttex|-1870954923|0|-1|2|1|1|0|0|120|2|4|15|200||0|400|||||4|8|4|0|-134744065|-1|0|3825|0|0||||
234|4|0|20|1|Santa Hat|player_hair.rttex|-1992647066|0|-1|5|2|1|0|1|0|0|0|10|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
235|4|0|19|1|Santa Hat Seed|player_hair.rttex|-1992647066|0|-1|5|2|1|0|0|120|2|0|10|200||0|400|||||5|10|5|2|1196352511|-269488129|0|1300|0|0||||
236|4|0|20|1|Santa Pants|player_pants.rttex|2146324125|0|-1|7|0|1|0|1|0|0|2|5|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
237|4|0|19|1|Santa Pants Seed|player_pants.rttex|2146324125|0|-1|7|0|1|0|0|120|2|2|5|200||0|400|||||6|12|6|4|1196352511|-269488129|0|275|0|0||||
238|4|0|20|0|Santa Vest|player_shirt.rttex|-1894363260|0|-1|0|1|1|0|1|0|0|1|7|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
239|4|0|19|0|Santa Vest Seed|player_shirt.rttex|-1894363260|0|-1|0|1|1|0|0|120|2|1|7|200||0|400|||||7|14|7|6|1347485695|-269488129|0|553|0|0||||
240|4|0|20|1|Sack O' Joy|player_back.rttex|411810451|0|-1|5|0|1|0|1|0|0|6|75|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
241|4|0|19|1|Sack O' Joy Seed|player_back.rttex|411810451|0|-1|5|0|1|0|0|120|2|6|75|200||0|400|||||8|0|0|0|1196352511|-269488129|0|424125|0|0||||
242|14|2|3|3|World Lock|tiles_page1.rttex|91467596|0|-1|0|12|1|0|1|252|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
243|4|0|19|3|World Lock Seed|tiles_page1.rttex|91467596|0|-1|0|12|1|0|0|120|2|0|999|200||0|400|||||9|2|1|2|368181247|194565119|0|3600|0|0||||
244|20|4|17|3|UPDATE_STORE|tiles_page1.rttex|91467596|0|-1|0|12|1|0|1|0|5|0|999|200|interface/large/store_buttons.rttex|-1836869738|3500|||||0|0|0|0|-1|-1|0|0|0|0||||
245|4|4|19|3|UPDATE_STORE Seed|tiles_page1.rttex|91467596|0|-1|0|12|1|0|0|120|2|0|999|200||0|400|||||10|4|2|4|468648191|216867839|0|3600|0|0||||
246|3|0|12|3|Music Box|tiles_page1.rttex|91467596|0|-1|3|3|1|0|0|60|4|0|38|200|audio/mp3/music_box.mp3|1181094351|400|||||0|0|0|0|-1|-1|0|0|0|0||||
247|0|0|19|3|Music Box Seed|tiles_page1.rttex|91467596|0|-1|3|3|1|0|0|120|2|0|38|200||0|400|||||11|6|3|6|368181247|-555827969|0|56012|0|0||||
248|0|0|21|2|Evil Bricks|tiles_page1.rttex|91467596|0|-1|29|1|1|0|1|36|8|0|5|200||0|200|||||0|0|0|0|-1|-1|0|0|0|0||||
249|0|0|19|2|Evil Bricks Seed|tiles_page1.rttex|91467596|0|-1|29|1|1|0|0|120|2|0|5|200||0|400|||||12|8|4|0|1145324799|62719|0|275|0|0||||
250|4|0|20|1|Asbestos Boots|player_feet.rttex|-2125665677|0|-1|6|0|1|0|1|0|0|3|11|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
251|4|0|19|1|Asbestos Boots Seed|player_feet.rttex|-2125665677|0|-1|6|0|1|0|0|120|2|3|11|200||0|400|||||13|10|5|2|656932863|736362495|0|1661|0|0||||
252|0|0|17|0|Cuzco Wall Mount|tiles_page1.rttex|91467596|0|-1|20|0|1|0|0|18|4|0|18|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
253|0|0|19|0|Cuzco Wall Mount Seed|tiles_page1.rttex|91467596|0|-1|20|0|1|0|0|120|2|0|18|200||0|400|||||14|12|6|4|776232703|-1430269953|0|6372|0|0||||
254|3|0|12|3|Robot Wants Dubstep|tiles_page1.rttex|91467596|0|-1|3|4|1|0|0|60|4|0|65|200|audio/mp3/loopport_dubstep.mp3|-1519997402|400|||||0|0|0|0|-1|-1|0|0|0|0||||
255|0|0|19|3|Robot Wants Dubstep Seed|tiles_page1.rttex|91467596|0|-1|3|4|1|0|0|120|2|0|65|200||0|400|||||15|14|7|6|1719437055|2022677247|0|276575|0|0||||
256|4|0|20|1|Saturday Night Vest|player_shirt.rttex|-1894363260|0|-1|1|1|1|0|1|0|0|1|86|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
257|4|0|19|1|Saturday Night Vest Seed|player_shirt.rttex|-1894363260|0|-1|1|1|1|0|0|120|2|1|86|200||0|400|||||0|0|0|0|-387389185|1515870975|0|638636|0|0||||
258|4|0|20|1|White Bellbottoms|player_pants.rttex|2146324125|0|-1|0|1|1|0|1|0|0|2|51|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
259|4|0|19|1|White Bellbottoms Seed|player_pants.rttex|2146324125|0|-1|0|1|1|0|0|120|2|2|51|200||0|400|||||1|2|1|2|-387389185|1515870975|0|134181|0|0||||
260|0|0|17|3|Golden Block|tiles_page1.rttex|91467596|0|-1|7|2|1|0|1|120|8|0|41|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
261|0|0|19|3|Golden Block Seed|tiles_page1.rttex|91467596|0|-1|7|2|1|0|0|120|2|0|41|200||0|400|||||2|4|2|4|368181247|-1|0|70151|0|0||||
262|0|0|17|1|Crystal Block|tiles_page1.rttex|91467596|0|-1|7|3|1|0|1|90|4|0|100|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
263|0|0|19|1|Crystal Block Seed|tiles_page1.rttex|91467596|0|-1|7|3|1|0|0|120|2|0|100|200||0|400|||||3|6|3|6|-56|-65281|0|1003000|0|0||||
264|0|32|17|0|Picket Fence|tiles_page1.rttex|91467596|0|-1|0|13|3|0|0|18|8|0|17|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
265|0|0|19|0|Picket Fence Seed|tiles_page1.rttex|91467596|0|-1|0|13|3|0|0|120|2|0|17|200||0|400|||||4|8|4|0|-286199553|-1060450561|0|5423|0|0||||
266|4|0|20|1|Long Black Hair|player_hairhair.rttex|1325666068|0|-1|6|2|1|0|1|0|0|7|20|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
267|4|0|19|1|Long Black Hair Seed|player_hairhair.rttex|1325666068|0|-1|6|2|1|0|0|120|2|7|20|200||0|400|||||5|10|5|2|454761471|1633772031|0|8600|0|0||||
268|4|0|20|1|Purple Mohawk|player_hairhair.rttex|1325666068|0|-1|7|2|1|0|1|0|0|7|36|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
269|4|0|19|1|Purple Mohawk Seed|player_hairhair.rttex|1325666068|0|-1|7|2|1|0|0|120|2|7|36|200||0|400|||||6|12|6|4|-1676163073|-935856129|0|47736|0|0||||
270|4|0|20|1|Messy Brown Hair|player_hairhair.rttex|1325666068|0|-1|0|2|1|0|1|0|0|7|5|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
271|4|0|19|1|Messy Brown Hair Seed|player_hairhair.rttex|1325666068|0|-1|0|2|1|0|0|120|2|7|5|200||0|400|||||7|14|7|6|1029468159|1282970367|0|275|0|0||||
272|4|0|20|1|Long Brown Hair|player_hairhair.rttex|1325666068|0|-1|1|2|1|0|1|0|0|7|8|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
273|4|0|19|1|Long Brown Hair Seed|player_hairhair.rttex|1325666068|0|-1|1|2|1|0|0|120|2|7|8|200||0|400|||||8|0|0|0|440094463|727349247|0|752|0|0||||
274|20|0|8|3|Freeze Wand|tiles_page1.rttex|91467596|0|-1|8|2|1|0|1|120|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
275|0|0|19|3|Freeze Wand Seed|tiles_page1.rttex|91467596|0|-1|8|2|1|0|0|120|2|0|999|200||0|400|||||9|2|1|2|1688117503|1769256191|0|3600|0|0||||
276|20|0|8|3|Fire Wand|tiles_page1.rttex|91467596|0|-1|9|2|1|0|1|120|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
277|0|0|19|3|Fire Wand Seed|tiles_page1.rttex|91467596|0|-1|9|2|1|0|0|120|2|0|999|200||0|400|||||10|4|2|4|1899851775|1251325439|0|3600|0|0||||
278|20|132|8|3|Curse Wand|tiles_page1.rttex|91467596|0|-1|10|2|1|0|1|120|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
279|0|0|19|3|Curse Wand Seed|tiles_page1.rttex|91467596|0|-1|10|2|1|0|0|120|2|0|999|200||0|400|||||11|6|3|6|309971455|242273535|0|3600|0|0||||
280|1|0|17|0|Bed|tiles_page1.rttex|91467596|0|-1|11|2|1|0|0|30|4|0|14|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
281|0|0|19|0|Bed Seed|tiles_page1.rttex|91467596|0|-1|11|2|1|0|0|120|2|0|14|200||0|400|||||12|8|4|0|1114348287|-674989057|0|3164|0|0||||
282|0|0|17|0|Polka Dot Block|tiles_page1.rttex|91467596|0|-1|12|2|1|0|1|30|8|0|15|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
283|0|0|19|0|Polka Dot Block Seed|tiles_page1.rttex|91467596|0|-1|12|2|1|0|0|120|2|0|15|200||0|400|||||13|10|5|2|-117901057|-1484919297|0|3825|0|0||||
284|0|0|18|0|Checker Wallpaper|tiles_page1.rttex|91467596|0|-1|13|2|1|0|0|18|4|0|11|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
285|0|0|19|0|Checker Wallpaper Seed|tiles_page1.rttex|91467596|0|-1|13|2|1|0|0|120|2|0|11|200||0|400|||||14|12|6|4|1331516159|-117901057|0|1661|0|0||||
286|2|0|12|3|Fireplace|tiles_page1.rttex|91467596|35|-1|3|5|1|0|0|36|4|0|46|200|audio/fire.wav|776922512|100|||||0|0|0|0|-1|-1|0|0|0|0||||
287|0|0|19|3|Fireplace Seed|tiles_page1.rttex|91467596|0|-1|3|5|1|0|0|120|2|0|46|200||0|400|||||15|14|7|6|457926655|262668287|0|98716|0|0||||
288|4|0|20|1|Snorkel|player_faceitem.rttex|-1870954923|5|-1|3|1|1|0|1|0|0|4|15|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
289|4|0|19|1|Snorkel Seed|player_faceitem.rttex|-1870954923|0|-1|3|1|1|0|0|120|2|4|15|200||0|400|||||0|0|0|0|-561037569|1246382847|0|3825|0|0||||
290|4|0|20|1|Ninja Mask|player_hairhair.rttex|1325666068|15|-1|5|5|1|0|1|0|0|7|44|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
291|4|0|19|1|Ninja Mask Seed|player_hairhair.rttex|1325666068|0|-1|5|5|1|0|0|120|2|7|44|200||0|400|||||1|2|1|2|84215295|488447487|0|86504|0|0||||
292|4|0|20|1|Ninja Tights|player_pants.rttex|2146324125|0|-1|1|1|1|0|1|0|0|2|59|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
293|4|0|19|1|Ninja Tights Seed|player_pants.rttex|2146324125|0|-1|1|1|1|0|0|120|2|2|59|200||0|400|||||2|4|2|4|84215295|488447487|0|207149|0|0||||
294|4|0|20|1|Ninja Vest|player_shirt.rttex|-1894363260|0|-1|2|1|1|0|1|0|0|1|55|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
